order_id,order_date,customer_id,product_id,quantity,discount,payment_method,shipping_cost
ORD-13043,2024-08-25,CUST-1670,PROD-17,3,0.15,Debit Card,13.24
ORD-13044,2025-07-29,,PROD-43,4,0.05,Credit Card,6.45
ORD-13045,2024-09-24,CUST-1399,PROD-48,5,0.2,Credit Card,11.57
ORD-13046,2025-12-25,CUST-1744,PROD-15,3,0.2,,5.51
ORD-13047,2025-12-06,CUST-1359,PROD-24,5,0.2,Debit Card,13.15
ORD-13048,2024-09-21,CUST-1512,PROD-37,1,0.0,Store Credit,7.08
ORD-13049,2025-12-06,CUST-1182,PROD-32,4,0.15,Store Credit,11.61
ORD-13050,2025-01-09,CUST-1573,PROD-28,3,0.0,Store Credit,8.1
ORD-13051,2025-09-01,CUST-1794,PROD-36,5,0.2,,16.78
ORD-13052,2024-07-02,CUST-1134,PROD-13,5,0.0,Store Credit,17.58
ORD-13053,2024-04-27,CUST-1097,PROD-05,5,0.0,Debit Card,8.92
ORD-13054,2024-01-01,CUST-1204,PROD-27,4,0.15,PayPal,16.12
ORD-13055,24-09-2024,CUST-1090,PROD-01,5,0.1,Credit Card,16.79
ORD-13056,01/28/2025,CUST-1257,PROD-30,1,0.05,,13.12
ORD-13057,2024-04-01,CUST-1230,PROD-34,1,0.1,Store Credit,13.8
ORD-13058,2025-08-09,CUST-1397,PROD-29,1,0.15,Store Credit,5.88
ORD-13059,07/04/2024,CUST-1443,PROD-20,2,0.0,Debit Card,12.13
ORD-13060,2025-01-31,CUST-1163,PROD-18,5,0.1,Credit Card,14.62
ORD-13061,2025-10-23,CUST-1455,PROD-40,4,0.1,Credit Card,5.89
ORD-13062,2025-11-28,CUST-1099,PROD-30,2,0.2,PayPal,15.67
ORD-13063,2025-02-27,,PROD-28,4,0.15,,15.0
ORD-13064,2025-10-18,CUST-1065,PROD-03,5,0.05,,11.58
ORD-13065,2024-12-21,CUST-9999,PROD-31,5,0.05,PayPal,19.17
ORD-13066,18-07-2024,CUST-1279,PROD-32,4,0.0,PayPal,11.83
ORD-13067,2025-05-19,CUST-1784,PROD-23,3,0.2,Debit Card,12.28
ORD-13068,11/02/2025,CUST-1266,PROD-38,4,0.2,Credit Card,9.57
ORD-13069,10/05/2025,CUST-1875,PROD-29,3,0.2,Credit Card,15.46
ORD-13070,2024-05-12,CUST-1248,PROD-29,5,0.2,Credit Card,12.94
ORD-13071,2024-10-06,CUST-1626,PROD-26,2,0.2,,8.13
ORD-13072,2024-01-28,CUST-1358,PROD-18,1,0.1,,4.11
ORD-13073,2024-08-23,CUST-1547,PROD-24,5,0.0,PayPal,15.54
ORD-13074,2024-05-03,CUST-1311,PROD-48,3,0.0,Store Credit,7.53
ORD-13075,2024-08-02,CUST-1282,PROD-06,4,0.0,PayPal,16.96
ORD-13076,2025-12-24,CUST-1106,PROD-03,2,0.1,Debit Card,12.25
ORD-13077,2025-06-29,CUST-1211,PROD-13,4,0.1,Debit Card,14.35
ORD-13078,2024-09-29,CUST-9999,PROD-26,1,0.0,PayPal,17.6
ORD-13079,19-05-2024,CUST-1803,PROD-37,3,0.0,Debit Card,13.5
ORD-13080,02/24/2024,CUST-1291,PROD-05,1,0.0,PayPal,14.04
ORD-13081,2025-03-22,CUST-1113,PROD-44,3,0.0,Store Credit,8.77
ORD-13082,2025-06-14,CUST-1488,PROD-37,2,0.15,PayPal,19.92
ORD-13083,2024-01-23,CUST-1221,PROD-21,3,0.05,Store Credit,12.44
ORD-13084,08/03/2024,CUST-1828,PROD-23,2,0.1,Credit Card,6.96
ORD-13085,2025-04-23,CUST-1541,PROD-31,4,0.0,Store Credit,5.35
ORD-13086,2025-12-17,CUST-1965,PROD-11,2,0.2,Store Credit,18.75
ORD-13087,2024-08-11,CUST-1504,PROD-30,5,0.2,,12.32
ORD-13088,31-10-2024,CUST-1755,PROD-14,2,0.1,Store Credit,18.95
ORD-13089,2025-04-01,CUST-1518,PROD-50,4,0.15,Credit Card,16.13
ORD-13090,10/05/2025,CUST-1657,PROD-24,1,0.1,Debit Card,4.64
ORD-13091,06-02-2024,CUST-1780,PROD-35,3,0.1,,15.68
ORD-13092,08-06-2025,CUST-1234,PROD-17,3,0.1,PayPal,10.92
ORD-13093,2024-12-02,CUST-1008,PROD-19,5,0.0,Store Credit,6.95
ORD-13094,2024-02-29,CUST-1888,PROD-29,5,0.0,Store Credit,16.85
ORD-13095,2024-09-19,CUST-1439,PROD-32,3,0.2,,12.03
ORD-13096,30-09-2024,CUST-9999,PROD-03,5,0.05,,7.44
ORD-13097,23-07-2024,,PROD-03,3,0.1,Credit Card,17.51
ORD-13098,2024-12-16,CUST-1800,PROD-04,3,0.0,PayPal,17.32
ORD-13099,2025-10-26,CUST-1971,PROD-39,4,0.1,PayPal,7.49
ORD-13100,09/06/2025,CUST-1252,PROD-23,4,0.05,Debit Card,19.49
ORD-13101,2024-09-07,CUST-1608,PROD-08,3,0.0,PayPal,14.91
ORD-13102,01-08-2024,CUST-1150,PROD-41,2,0.0,,19.61
ORD-13103,2024-11-30,CUST-1206,PROD-06,5,0.0,Credit Card,16.12
ORD-13104,12/10/2025,CUST-1130,PROD-04,1,0.2,Credit Card,13.06
ORD-13105,27-02-2024,CUST-1544,PROD-19,2,0.15,Debit Card,11.09
ORD-13106,2025-05-12,CUST-1601,PROD-34,2,0.05,Debit Card,14.2
ORD-13107,2024-12-01,CUST-1384,PROD-06,4,0.0,PayPal,16.23
ORD-13108,2024-05-21,CUST-1135,PROD-38,1,0.15,Debit Card,6.94
ORD-13109,2025-01-06,CUST-1429,PROD-50,5,0.2,Credit Card,9.37
ORD-13110,2024-12-12,CUST-1960,PROD-33,4,0.2,,9.24
ORD-13111,2024-11-06,CUST-1397,PROD-07,3,0.0,Debit Card,12.19
ORD-13112,2024-10-15,CUST-1731,PROD-21,5,0.15,PayPal,14.46
ORD-13113,2024-10-22,CUST-1244,PROD-22,4,0.15,Debit Card,9.54
ORD-13114,2024-12-26,CUST-1957,PROD-14,3,0.15,,5.23
ORD-13115,2024-03-04,CUST-1680,PROD-10,3,0.05,Store Credit,16.27
ORD-13116,2025-04-07,CUST-1279,PROD-24,2,0.05,Debit Card,18.06
ORD-13117,2024-04-30,CUST-1152,PROD-19,2,0.1,,11.51
ORD-13118,2024-02-09,CUST-1292,PROD-22,5,0.05,,17.3
ORD-13119,2025-08-05,CUST-1918,PROD-17,1,0.1,Store Credit,6.11
ORD-13120,2025-11-25,CUST-1675,PROD-32,3,0.05,,7.53
ORD-13121,31-01-2024,CUST-1442,PROD-29,1,0.1,Debit Card,5.97
ORD-13122,07-06-2024,CUST-9999,PROD-32,4,0.1,Debit Card,7.15
ORD-13123,05-03-2024,CUST-1972,PROD-08,2,0.05,Credit Card,11.93
ORD-13124,10/14/2025,CUST-1290,PROD-24,2,0.05,Debit Card,9.68
ORD-13125,10-12-2024,CUST-1446,PROD-12,4,0.15,PayPal,7.25
ORD-13126,2025-11-04,,PROD-49,5,0.0,,17.12
ORD-13127,2025-09-19,CUST-1823,PROD-48,1,0.15,Store Credit,16.14
ORD-13128,2024-02-22,CUST-1091,PROD-24,4,0.15,Debit Card,16.25
ORD-13129,2024-04-05,CUST-1598,PROD-15,5,0.1,Credit Card,16.44
ORD-13130,2025-09-22,CUST-1071,PROD-43,1,0.15,,19.28
ORD-13131,14-06-2025,CUST-1662,PROD-44,1,0.0,Debit Card,9.94
ORD-13132,2025-07-19,CUST-1111,PROD-24,2,0.0,PayPal,10.48
ORD-13133,2024-02-19,CUST-1703,PROD-44,2,0.15,Store Credit,7.88
ORD-13134,2025-08-24,CUST-1682,PROD-43,5,0.15,Store Credit,12.29
ORD-13135,01-11-2025,CUST-1546,PROD-40,3,0.05,Store Credit,12.31
ORD-13136,02/26/2025,CUST-1255,PROD-48,2,0.2,Credit Card,12.69
ORD-13137,2024-11-02,CUST-1302,PROD-12,4,0.1,Debit Card,11.68
ORD-13138,06/01/2024,CUST-1282,PROD-02,5,0.0,PayPal,16.18
ORD-13139,09/05/2025,CUST-1453,PROD-39,3,0.15,Credit Card,14.92
ORD-13140,2025-07-16,CUST-1310,PROD-18,2,0.05,Store Credit,12.41
ORD-13141,2025-11-10,CUST-1264,PROD-25,2,0.15,,15.24
ORD-13142,2024-09-12,CUST-1828,PROD-28,2,0.0,,8.46
ORD-13143,2024-06-05,CUST-1598,PROD-49,500,0.15,,16.87
ORD-13144,10/01/2024,CUST-1400,PROD-27,5,0.0,Credit Card,14.57
ORD-13145,2025-07-04,CUST-1801,PROD-10,2,0.05,Store Credit,12.95
ORD-13146,2024-05-20,CUST-1479,PROD-14,5,0.05,Credit Card,19.69
ORD-13147,11/22/2025,CUST-1424,PROD-32,5,0.05,Store Credit,12.01
ORD-13148,22-02-2024,CUST-1336,PROD-38,3,0.2,Store Credit,14.59
ORD-13149,10/29/2025,CUST-1381,PROD-30,5,0.2,Credit Card,4.86
ORD-13150,2024-12-27,CUST-1135,PROD-26,4,0.2,Store Credit,8.17
ORD-13151,18-09-2024,CUST-1992,PROD-27,2,0.1,Credit Card,9.87
ORD-13152,2024-04-19,CUST-1198,PROD-17,2,0.0,Credit Card,8.66
ORD-13153,30-03-2024,CUST-1454,PROD-17,1,0.05,PayPal,4.8
ORD-13154,2024-11-29,CUST-1586,PROD-34,1,0.05,Store Credit,9.98
ORD-13155,2024-04-13,CUST-1873,PROD-36,5,0.0,Debit Card,19.81
ORD-13156,07/09/2024,CUST-1513,PROD-31,4,0.2,PayPal,6.97
ORD-13157,2025-05-16,CUST-1049,PROD-50,2,0.0,,5.52
ORD-13158,2025-02-15,CUST-9999,PROD-33,1,0.2,Store Credit,4.68
ORD-13159,2025-01-07,CUST-1542,PROD-18,3,0.15,Store Credit,9.78
ORD-13160,2025-09-04,CUST-1485,PROD-02,3,0.15,,10.86
ORD-13161,04/25/2024,CUST-1926,PROD-33,1,0.05,Credit Card,14.03
ORD-13162,05/05/2025,CUST-1376,PROD-08,4,0.0,Credit Card,13.52
ORD-13163,05-06-2024,,PROD-07,5,0.1,Debit Card,9.42
ORD-13164,07/24/2024,CUST-1458,PROD-16,2,0.0,Debit Card,7.92
ORD-13165,2025-09-16,CUST-1820,PROD-06,4,0.1,Debit Card,10.36
ORD-13166,2024-02-14,CUST-1089,PROD-27,3,0.15,Credit Card,10.69
ORD-13167,2024-05-29,CUST-1347,PROD-10,2,0.0,PayPal,10.47
ORD-13168,04/29/2025,CUST-1742,PROD-21,1,0.05,Store Credit,12.79
ORD-13169,2024-02-12,CUST-1474,PROD-05,2,0.0,,5.45
ORD-13170,2025-01-27,CUST-1208,PROD-12,3,0.0,,16.85
ORD-13171,13-12-2025,CUST-1886,PROD-24,3,0.2,,15.2
ORD-13172,03/24/2024,CUST-1485,PROD-04,5,0.05,PayPal,6.31
ORD-13173,04/20/2024,CUST-1152,PROD-18,3,0.1,,16.54
ORD-13174,05-10-2025,CUST-1114,PROD-37,1,0.05,Credit Card,17.69
ORD-13175,30-10-2025,CUST-1313,PROD-35,3,0.0,Credit Card,13.7
ORD-13176,2024-07-13,CUST-1741,PROD-16,4,0.0,PayPal,4.09
ORD-13177,05/08/2025,CUST-1310,PROD-13,1,0.0,,17.1
ORD-13178,2024-10-15,CUST-1270,PROD-15,4,0.0,PayPal,5.52
ORD-13179,2025-04-18,,PROD-18,1,0.0,Debit Card,15.25
ORD-13180,2025-09-29,CUST-1855,PROD-15,5,0.2,Store Credit,5.47
ORD-13181,10/19/2025,CUST-1390,PROD-34,4,0.15,Store Credit,9.99
ORD-13182,2024-12-29,CUST-1758,PROD-16,5,0.0,Credit Card,16.21
ORD-13183,11-03-2024,CUST-1739,PROD-24,5,0.0,Store Credit,13.7
ORD-13184,2025-07-15,CUST-1076,PROD-32,4,0.05,Store Credit,4.44
ORD-13185,09/08/2025,CUST-1308,PROD-03,3,0.05,PayPal,19.66
ORD-13186,2024-12-08,CUST-1378,PROD-30,4,0.1,Debit Card,4.1
ORD-13187,2024-09-24,CUST-1481,PROD-35,3,0.1,PayPal,14.43
ORD-13188,2024-07-05,CUST-1839,PROD-11,2,0.2,Store Credit,16.59
ORD-13189,2024-03-07,CUST-1882,PROD-02,1,0.15,PayPal,10.97
ORD-13190,2024-01-04,CUST-1286,PROD-37,-2,0.15,Credit Card,14.45
ORD-13191,2024-02-20,CUST-1140,PROD-32,2,0.15,Credit Card,9.51
ORD-13192,2025-11-15,CUST-1477,PROD-32,1,0.0,Debit Card,14.73
ORD-13193,2025-04-20,CUST-1133,PROD-07,3,0.1,,18.53
ORD-13194,2024-11-09,,PROD-29,3,0.15,Debit Card,10.24
ORD-13195,2025-07-30,CUST-9999,PROD-11,3,0.0,PayPal,9.88
ORD-13196,09/02/2024,CUST-1583,PROD-48,3,0.2,,16.51
ORD-13197,2025-09-16,CUST-1508,PROD-23,4,0.2,Debit Card,18.06
ORD-13198,2025-06-21,CUST-1372,PROD-35,2,0.2,Credit Card,11.83
ORD-13199,2025-05-23,CUST-1289,PROD-32,2,0.05,,18.85
ORD-13200,2025-11-13,CUST-1564,PROD-20,2,0.05,Store Credit,13.66
ORD-13201,2025-08-27,CUST-1360,PROD-10,1,0.15,PayPal,4.98
ORD-13202,24-01-2025,CUST-1592,PROD-08,4,0.0,,5.41
ORD-13203,06-03-2025,CUST-1216,PROD-24,1,0.0,Credit Card,7.92
ORD-13204,2025-07-22,CUST-1329,PROD-42,2,0.15,Store Credit,9.97
ORD-13205,2024-08-29,CUST-1434,PROD-45,2,0.15,Debit Card,16.4
ORD-13206,2025-05-17,CUST-1117,PROD-12,4,0.15,,7.14
ORD-13207,2025-01-12,CUST-1997,PROD-11,2,0.15,PayPal,5.31
ORD-13208,2025-10-22,CUST-1928,PROD-01,5,0.2,Debit Card,14.96
ORD-13209,2025-03-25,CUST-1664,PROD-04,4,0.2,Store Credit,15.59
ORD-13210,2025-07-30,CUST-1076,PROD-09,2,0.05,Debit Card,7.29
ORD-13211,2024-09-10,CUST-1071,PROD-45,3,0.0,,6.24
ORD-13212,2025-04-15,CUST-1528,PROD-03,2,0.1,,15.22
ORD-13213,2025-01-17,CUST-1428,PROD-12,3,0.0,PayPal,13.22
ORD-13214,2025-02-20,CUST-1810,PROD-30,5,0.15,Debit Card,9.18
ORD-13215,2025-02-13,CUST-1793,PROD-38,3,0.05,Credit Card,4.96
ORD-13216,2024-03-10,CUST-1499,PROD-50,4,0.05,,7.08
ORD-13217,10/12/2024,CUST-1943,PROD-01,5,0.0,,12.72
ORD-13218,2025-10-17,CUST-1961,PROD-40,2,0.0,,7.92
ORD-13219,04-04-2025,CUST-1542,PROD-20,1,0.0,Credit Card,9.19
ORD-13220,2025-05-26,CUST-1470,PROD-24,1,0.1,Debit Card,17.46
ORD-13221,2025-12-04,CUST-1853,PROD-22,3,0.1,PayPal,4.04
ORD-13222,01-07-2024,CUST-1350,PROD-46,4,0.15,PayPal,6.3
ORD-13223,2024-09-12,CUST-1857,PROD-06,2,0.2,Debit Card,7.66
ORD-13224,2025-01-29,CUST-1975,PROD-40,3,0.1,Credit Card,15.52
ORD-13225,2024-02-21,CUST-1256,PROD-37,1,0.0,Store Credit,13.24
ORD-13226,2025-01-01,CUST-1137,PROD-05,1,0.2,PayPal,4.0
ORD-13227,2024-06-23,CUST-1500,PROD-22,4,0.15,Credit Card,18.48
ORD-13228,2024-12-11,CUST-1088,PROD-34,3,0.05,Credit Card,7.06
ORD-13229,2025-11-21,CUST-1749,PROD-01,3,0.15,Credit Card,9.25
ORD-13230,2025-03-17,CUST-1566,PROD-08,5,0.0,Debit Card,15.62
ORD-13231,2025-07-15,CUST-1338,PROD-12,3,0.15,PayPal,6.71
ORD-13232,08/21/2025,CUST-1106,PROD-42,5,0.15,,8.32
ORD-13233,2024-04-25,CUST-1770,PROD-06,5,0.05,Store Credit,18.41
ORD-13234,2025-08-18,CUST-1876,PROD-11,2,0.0,Credit Card,17.25
ORD-13235,2025-12-28,CUST-1912,PROD-03,5,0.15,Debit Card,15.22
ORD-13236,2025-03-22,CUST-1984,PROD-34,3,0.15,Debit Card,12.69
ORD-13237,2025-12-08,CUST-1963,PROD-39,4,0.1,Debit Card,19.18
ORD-13238,14-04-2024,CUST-1280,PROD-45,1,0.05,PayPal,16.72
ORD-13239,2024-04-26,CUST-1098,PROD-07,5,0.05,PayPal,7.47
ORD-13240,2025-01-02,CUST-1786,PROD-11,2,0.05,PayPal,12.68
ORD-13241,01/13/2024,CUST-1744,PROD-48,4,0.0,Store Credit,11.62
ORD-13242,2024-03-24,CUST-9999,PROD-11,500,0.0,Debit Card,7.94
ORD-13243,2024-09-16,CUST-1452,PROD-03,4,0.1,Credit Card,8.96
ORD-13244,2024-05-17,CUST-1668,PROD-41,5,0.15,Store Credit,14.23
ORD-13245,03/12/2025,CUST-1310,PROD-04,4,0.1,PayPal,5.19
ORD-13246,2025-04-04,CUST-1300,PROD-45,2,0.0,Credit Card,18.11
ORD-13247,01/14/2025,CUST-1690,PROD-49,4,0.0,Debit Card,16.76
ORD-13248,2024-05-20,CUST-1355,PROD-19,4,0.2,,13.47
ORD-13249,2024-07-31,CUST-1865,PROD-28,2,0.15,,9.1
ORD-13250,2024-07-08,CUST-1825,PROD-36,5,0.15,PayPal,18.52
ORD-13251,2025-10-25,CUST-1171,PROD-50,5,0.2,Store Credit,12.25
ORD-13252,04-05-2025,CUST-1041,PROD-18,2,0.05,Store Credit,16.36
ORD-13253,2024-08-24,CUST-1377,PROD-38,1,0.2,Store Credit,14.9
ORD-13254,2025-08-30,CUST-1196,PROD-21,4,0.2,Credit Card,9.53
ORD-13255,25-04-2025,CUST-9999,PROD-01,3,0.0,,12.82
ORD-13256,2024-10-31,CUST-1625,PROD-40,4,0.0,Debit Card,11.29
ORD-13257,2025-05-31,CUST-1129,PROD-50,5,0.0,Debit Card,18.58
ORD-13258,2025-01-02,CUST-1264,PROD-36,3,0.05,PayPal,6.6
ORD-13259,2025-01-14,CUST-1201,PROD-13,3,0.15,Credit Card,9.61
ORD-13260,2024-04-08,CUST-1706,PROD-23,1,0.0,,10.56
ORD-13261,2024-11-12,CUST-1882,PROD-28,3,0.2,,4.15
ORD-13262,12/09/2024,CUST-1504,PROD-16,2,0.0,PayPal,8.16
ORD-13263,03/05/2025,CUST-1515,PROD-30,1,0.2,PayPal,18.13
ORD-13264,2025-11-25,CUST-1559,PROD-08,1,0.1,Credit Card,18.18
ORD-13265,06/22/2025,CUST-1584,PROD-49,3,0.2,Store Credit,15.86
ORD-13266,11/23/2024,CUST-1123,PROD-05,4,0.2,Debit Card,19.16
ORD-13267,2025-03-09,CUST-1913,PROD-14,3,0.15,PayPal,7.81
ORD-13268,17-04-2024,CUST-9999,PROD-33,2,0.0,Store Credit,15.7
ORD-13269,12/08/2024,CUST-1266,PROD-44,1,0.0,,5.52
ORD-13270,2024-01-20,CUST-1561,PROD-24,1,0.0,PayPal,5.07
ORD-13271,2024-06-05,CUST-1025,PROD-35,1,0.0,,8.18
ORD-13272,2025-03-08,CUST-1482,PROD-35,2,0.0,Credit Card,8.49
ORD-13273,2025-09-13,CUST-1875,PROD-01,2,0.0,Debit Card,6.99
ORD-13274,2024-11-14,CUST-1742,PROD-14,2,0.0,Credit Card,10.57
ORD-13275,03/08/2024,CUST-1302,PROD-26,-2,0.0,Debit Card,5.76
ORD-13276,2024-05-04,CUST-1984,PROD-48,3,0.0,Credit Card,15.52
ORD-13277,2024-05-30,CUST-1238,PROD-39,4,0.2,Store Credit,6.08
ORD-13278,2024-03-28,CUST-1079,PROD-46,5,0.15,,12.86
ORD-13279,21-07-2025,CUST-1503,PROD-28,4,0.05,Credit Card,7.47
ORD-13280,2025-05-06,CUST-1809,PROD-14,1,0.15,,7.56
ORD-13281,2025-04-12,CUST-1043,PROD-18,2,0.0,Debit Card,9.77
ORD-13282,2025-08-24,CUST-1514,PROD-27,1,0.2,Store Credit,17.24
ORD-13283,2024-08-16,CUST-1921,PROD-44,5,0.2,Store Credit,16.45
ORD-13284,2025-11-24,CUST-1815,PROD-07,4,0.05,,9.29
ORD-13285,16-07-2024,CUST-1553,PROD-41,4,0.2,PayPal,4.52
ORD-13286,10/12/2024,CUST-1786,PROD-16,4,0.0,,9.05
ORD-13287,01-02-2024,CUST-1322,PROD-27,1,0.0,Credit Card,15.81
ORD-13288,2025-10-12,CUST-1470,PROD-36,2,0.0,Debit Card,9.73
ORD-13289,2025-10-26,CUST-1225,PROD-44,3,0.0,Store Credit,16.13
ORD-13290,06/12/2025,CUST-1467,PROD-30,5,0.15,,19.54
ORD-13291,24-08-2025,CUST-1733,PROD-47,1,0.0,Credit Card,11.28
ORD-13292,2024-05-23,CUST-1284,PROD-02,5,0.05,Store Credit,16.15
ORD-13293,10-03-2024,CUST-1303,PROD-26,4,0.05,Store Credit,12.59
ORD-13294,16-01-2024,CUST-1966,PROD-02,3,0.15,Store Credit,10.53
ORD-13295,2024-03-24,CUST-1280,PROD-10,2,0.05,Debit Card,17.17
ORD-13296,2025-05-24,CUST-1562,PROD-27,1,0.0,Credit Card,12.02
ORD-13297,04/22/2025,CUST-1161,PROD-21,1,0.2,Debit Card,14.54
ORD-13298,08/17/2024,CUST-1251,PROD-09,4,0.2,Store Credit,16.35
ORD-13299,02-08-2025,CUST-1674,PROD-17,1,0.0,Credit Card,8.16
ORD-13300,2024-08-21,CUST-1476,PROD-29,5,0.15,,6.27
ORD-13301,02/17/2025,CUST-1479,PROD-02,5,0.0,Credit Card,18.86
ORD-13302,2025-11-27,CUST-1437,PROD-50,2,0.0,PayPal,5.33
ORD-13303,27-09-2024,CUST-1836,PROD-24,1,0.0,Store Credit,9.87
ORD-13304,23-03-2024,CUST-1023,PROD-16,4,0.05,PayPal,15.65
ORD-13305,2024-06-07,CUST-1700,PROD-31,3,0.0,Store Credit,6.2
ORD-13306,04/03/2024,CUST-1211,PROD-08,3,0.05,Credit Card,14.18
ORD-13307,2024-04-26,CUST-1028,PROD-41,4,0.0,Store Credit,5.63
ORD-13308,2025-02-15,CUST-1803,PROD-03,2,0.0,Credit Card,19.63
ORD-13309,2024-11-12,CUST-1435,PROD-29,2,0.2,Debit Card,17.05
ORD-13310,2025-07-27,CUST-1794,PROD-28,4,0.0,Debit Card,14.68
ORD-13311,2025-09-28,CUST-1277,PROD-48,1,0.15,Debit Card,17.61
ORD-13312,2024-12-03,CUST-1793,PROD-21,2,0.1,,6.03
ORD-13313,2025-10-18,CUST-1110,PROD-18,5,0.2,Debit Card,19.47
ORD-13314,07/06/2024,CUST-1356,PROD-36,2,0.05,,4.89
ORD-13315,30-07-2024,CUST-1644,PROD-22,2,0.15,,4.47
ORD-13316,29-01-2024,CUST-1047,PROD-32,5,0.0,,14.97
ORD-13317,10/07/2025,CUST-1370,PROD-17,3,0.0,Debit Card,6.88
ORD-13318,12/21/2025,CUST-1495,PROD-17,3,0.15,Store Credit,8.22
ORD-13319,2025-08-24,CUST-1290,PROD-04,1,0.1,,12.5
ORD-13320,07-06-2025,CUST-1560,PROD-28,4,0.05,Debit Card,16.83
ORD-13321,2025-05-23,CUST-1908,PROD-36,3,0.2,Store Credit,4.32
ORD-13322,2024-04-13,CUST-1867,PROD-17,2,0.05,Debit Card,16.95
ORD-13323,12/28/2024,CUST-1045,PROD-06,1,0.15,,17.66
ORD-13324,2024-08-15,CUST-1259,PROD-30,5,0.0,Store Credit,19.23
ORD-13325,2025-01-04,CUST-1107,PROD-46,2,0.0,Store Credit,16.37
ORD-13326,2024-08-10,CUST-1846,PROD-15,5,0.05,PayPal,14.77
ORD-13327,2025-09-03,CUST-1971,PROD-18,4,0.15,,9.71
ORD-13328,03-12-2025,CUST-1806,PROD-32,3,0.15,Store Credit,15.6
ORD-13329,10-12-2024,CUST-1716,PROD-48,5,0.05,Store Credit,15.72
ORD-13330,2024-04-28,CUST-1744,PROD-07,3,0.2,PayPal,11.02
ORD-13331,2024-04-19,CUST-1149,PROD-44,1,0.0,PayPal,13.59
ORD-13332,2024-08-01,CUST-1133,PROD-31,4,0.1,Debit Card,15.36
ORD-13333,2025-11-13,CUST-1746,PROD-25,3,0.0,Credit Card,6.6
ORD-13334,2025-01-21,CUST-1126,PROD-02,2,0.2,PayPal,12.5
ORD-13335,2025-09-09,CUST-1666,PROD-19,3,0.15,Debit Card,6.71
ORD-13336,22-06-2025,CUST-1453,PROD-50,4,0.1,Store Credit,16.7
ORD-13337,2024-07-05,CUST-1716,PROD-17,2,0.2,Store Credit,7.09
ORD-13338,05/16/2024,CUST-1222,PROD-39,5,0.0,Credit Card,17.19
ORD-13339,2024-12-18,CUST-1389,PROD-01,2,0.0,Debit Card,7.09
ORD-13340,2025-10-05,CUST-1714,PROD-34,5,0.2,Store Credit,19.53
ORD-13341,2024-12-17,CUST-1370,PROD-23,1,0.0,Debit Card,6.89
ORD-13342,2025-07-27,CUST-1570,PROD-30,5,0.05,Credit Card,11.61
ORD-13343,08/02/2024,CUST-1871,PROD-15,2,0.15,Store Credit,19.81
ORD-13344,08-10-2024,CUST-1530,PROD-22,2,0.2,Store Credit,14.71
ORD-13345,2025-01-17,CUST-1714,PROD-02,4,0.15,Credit Card,3.99
ORD-13346,2024-03-01,CUST-1575,PROD-42,1,0.0,Credit Card,12.35
ORD-13347,2024-10-12,CUST-1659,PROD-45,4,0.0,PayPal,7.74
ORD-13348,03/18/2024,CUST-1929,PROD-50,5,0.2,Store Credit,19.13
ORD-13349,2024-04-27,CUST-1636,PROD-02,2,0.0,,12.4
ORD-13350,02/28/2024,CUST-1908,PROD-39,1,0.1,Debit Card,4.18
ORD-13351,2024-10-13,CUST-1025,PROD-04,5,0.1,Store Credit,14.38
ORD-13352,06/12/2025,CUST-1349,PROD-44,1,0.15,Debit Card,13.19
ORD-13353,2024-04-09,CUST-1634,PROD-29,2,0.1,Store Credit,13.94
ORD-13354,2025-11-24,CUST-1514,PROD-28,1,0.15,Credit Card,8.6
ORD-13355,2025-12-07,CUST-1991,PROD-15,3,0.2,Debit Card,18.6
ORD-13356,29-11-2025,CUST-1411,PROD-10,4,0.05,PayPal,18.86
ORD-13357,09/11/2025,CUST-1926,PROD-19,4,0.1,Debit Card,19.49
ORD-13358,2025-03-28,CUST-1689,PROD-45,5,0.2,Debit Card,12.52
ORD-13359,2025-04-02,CUST-1770,PROD-06,4,0.1,PayPal,19.64
ORD-13360,23-10-2024,CUST-1640,PROD-16,4,0.15,,18.27
ORD-13361,2024-08-09,CUST-1991,PROD-11,2,0.0,Store Credit,15.84
ORD-13362,2024-12-30,CUST-1151,PROD-17,4,0.15,Credit Card,8.32
ORD-13363,2024-01-03,CUST-1604,PROD-13,1,0.15,Store Credit,9.96
ORD-13364,2025-08-16,CUST-1714,PROD-38,1,0.0,PayPal,11.5
ORD-13365,01-08-2024,CUST-1121,PROD-10,4,0.0,Credit Card,6.46
ORD-13366,2024-09-12,CUST-1350,PROD-30,5,0.05,,5.83
ORD-13367,2024-08-27,CUST-1349,PROD-50,1,0.0,,12.62
ORD-13368,01/01/2024,CUST-1503,PROD-35,5,0.0,PayPal,4.48
ORD-13369,2024-10-02,CUST-1252,PROD-41,2,0.0,,12.24
ORD-13370,03/20/2025,CUST-1632,PROD-44,4,0.2,Store Credit,17.05
ORD-13371,01/29/2024,CUST-1437,PROD-03,3,0.1,Credit Card,17.3
ORD-13372,2024-09-02,CUST-1053,PROD-18,1,0.2,Store Credit,19.86
ORD-13373,2024-10-17,CUST-1085,PROD-43,4,0.0,,18.56
ORD-13374,2025-04-14,CUST-1929,PROD-23,4,0.05,Credit Card,15.81
ORD-13375,18-09-2024,CUST-1448,PROD-28,2,0.05,,15.58
ORD-13376,2024-11-10,CUST-1519,PROD-24,1,0.05,Credit Card,15.6
